name	g1	g2	mean1	mean2	pvalue	fold_change	enriched	qval	Project
609	Salasmaviridae	Control	Disease	0.000668227548657966	0.000569216698665064	0.565526594152454	1.17394227932017	Control	0.974422499338108	LiR_2021.CA
610	Gratiaviridae	Control	Disease	8.47857469414748e-05	0.000166127861967066	0.776696562587058	1.95938430644174	Disease	0.974422499338108	LiR_2021.CA
611	Flandersviridae	Control	Disease	0.000548891253617947	0.00107256374232013	0.680430953478602	1.95405507967281	Disease	0.974422499338108	LiR_2021.CA
612	Autographiviridae	Control	Disease	0.00139937309281768	0.00133578805415856	0.974422499338108	1.04760114335591	Control	0.974422499338108	LiR_2021.CA
613	Caulimoviridae	Control	Disease	1.10899567375976e-05	1.64840069983585e-05	0.645898485584844	1.48639055934941	Disease	0.974422499338108	LiR_2021.CA
614	Mitoviridae	Control	Disease	1.888227506601e-05	3.41129829966202e-05	0.55068802727765	1.80661402703677	Disease	0.974422499338108	LiR_2021.CA
615	Metaviridae	Control	Disease	2.20738990555556e-05	6.93433371682643e-05	0.487585993132257	3.14141769851086	Disease	0.974422499338108	LiR_2021.CA
616	Circoviridae	Control	Disease	0.000109044485995839	8.970434648797e-05	0.720612728690079	1.21559868908317	Control	0.974422499338108	LiR_2021.CA
617	Herelleviridae	Control	Disease	5.21969997665675e-06	4.41018448552526e-06	0.894475901991927	1.18355592465314	Control	0.974422499338108	LiR_2021.CA
618	Drexlerviridae	Control	Disease	1.30097646330573e-05	1.56405847656337e-05	0.557920168366655	1.20221888764164	Disease	0.974422499338108	LiR_2021.CA
619	Guelinviridae	Control	Disease	0.000149056490333333	4.3804996792e-05	0.282620940362619	3.40272802760609	Control	0.974422499338108	LiR_2021.CA
620	Chaseviridae	Control	Disease	3.67594263888889e-07	2.76234937e-07	0.699471424788541	1.33073052916869	Control	0.974422499338108	LiR_2021.CA
621	Schitoviridae	Control	Disease	5.38357108611111e-06	1.487635051e-05	0.821544593353054	2.76328672400723	Disease	0.974422499338108	LiR_2021.CA
622	Retroviridae	Control	Disease	1.96134490972222e-05	2.0509274775e-05	0.657969454971949	1.04567405117464	Disease	0.974422499338108	LiR_2021.CA
623	Rountreeviridae	Control	Disease	1e-09	3.00354e-08	0.559668927199412	30.0354	Disease	0.974422499338108	LiR_2021.CA
624	Bornaviridae	Control	Disease	1e-09	2.579744e-08	0.559668927199412	25.79744	Disease	0.974422499338108	LiR_2021.CA
625	Ackermannviridae	Control	Disease	1e-09	4.231651e-09	0.559668927199412	4.231651	Disease	0.974422499338108	LiR_2021.CA
626	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
627	Demerecviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
628	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
629	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
630	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
631	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
632	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
633	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
634	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
635	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
636	Tectiviridae	Control	Disease	1e-09	7.560486e-08	0.559668927199412	75.60486	Disease	0.974422499338108	LiR_2021.CA
637	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
638	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
639	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
640	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiR_2021.CA
641	Siphoviridae	Control	Disease	0.0987714689783789	0.0847350008918722	0.110991340580566	1.16565135940009	Control	0.36072185688684	LiuP_2021.MG
642	unknown	Control	Disease	0.775364012499877	0.794039721495904	0.685079359228439	1.02408637581181	Disease	0.937477017891548	LiuP_2021.MG
643	Myoviridae	Control	Disease	0.0797805629924116	0.07391385809924	0.343136553087982	1.07937219141362	Control	0.594770025352502	LiuP_2021.MG
644	Quimbyviridae	Control	Disease	0.0151470212488547	0.0198862480087016	0.053024893680332	1.31288176612318	Disease	0.275729447137726	LiuP_2021.MG
645	Podoviridae	Control	Disease	0.00278602006061221	0.00446630200077742	0.723428551411269	1.60311193157596	Disease	0.94045711683465	LiuP_2021.MG
646	Microviridae	Control	Disease	0.0068927599398783	0.00671030422857754	0.673725779725387	1.02719037842185	Control	0.937477017891548	LiuP_2021.MG
647	Podoviridae_crAss-like	Control	Disease	0.0117705570799361	0.00594617776418141	0.842343897576607	1.97951651409407	Control	0.942478009183986	LiuP_2021.MG
648	Inoviridae	Control	Disease	0.00203800186888888	0.00187885919350021	0.38121481847761	1.08470175728932	Control	0.619474080026117	LiuP_2021.MG
649	Salasmaviridae	Control	Disease	0.00157907161223479	0.00228585928213489	0.00112497665851345	1.4475969705388	Disease	0.00974979770711658	LiuP_2021.MG
650	Gratiaviridae	Control	Disease	0.000358476984477331	0.000308616819211682	0.322508974946254	1.16156010353878	Control	0.594770025352502	LiuP_2021.MG
651	Flandersviridae	Control	Disease	0.00489607779488462	0.00439117189091508	0.826213221082401	1.11498204044668	Control	0.942478009183986	LiuP_2021.MG
652	Autographiviridae	Control	Disease	0.000398516308759331	0.000407392155455457	0.288398666190968	1.02227222951994	Disease	0.576797332381935	LiuP_2021.MG
653	Caulimoviridae	Control	Disease	6.30792397662105e-05	4.5027500666307e-06	5.78471062531751e-07	14.0090475448954	Control	1.50402476258255e-05	LiuP_2021.MG
654	Mitoviridae	Control	Disease	3.14566058693349e-05	7.79013868746906e-06	5.09375503457083e-05	4.0380033182124	Control	0.000662188154494207	LiuP_2021.MG
655	Metaviridae	Control	Disease	4.36335334285714e-05	1.43723090945946e-05	0.00276095584127299	3.03594454735057	Control	0.0179462129682744	LiuP_2021.MG
656	Circoviridae	Control	Disease	5.1450405808822e-05	7.32624056924656e-05	0.936130743284412	1.42394223215055	Disease	0.942478009183986	LiuP_2021.MG
657	Herelleviridae	Control	Disease	1.07966324445576e-05	3.5867747676355e-06	0.942478009183986	3.01012278272355	Control	0.942478009183986	LiuP_2021.MG
658	Drexlerviridae	Control	Disease	1.04484978327679e-05	6.54463927541618e-06	0.236424274386624	1.59649713193756	Control	0.512252594504351	LiuP_2021.MG
659	Guelinviridae	Control	Disease	7.64841244897959e-07	5.56190013513514e-07	0.908590726359466	1.3751437931551	Control	0.942478009183986	LiuP_2021.MG
660	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
661	Schitoviridae	Control	Disease	1e-09	2.58606578378378e-07	0.101178654661767	258.606578378378	Disease	0.36072185688684	LiuP_2021.MG
662	Retroviridae	Control	Disease	8.72881469387755e-07	1.34209815675676e-06	0.76231810067876	1.53754914478608	Disease	0.942478009183986	LiuP_2021.MG
663	Rountreeviridae	Control	Disease	6.55099591836735e-08	1e-09	0.225398786836646	65.5099591836735	Control	0.512252594504351	LiuP_2021.MG
664	Bornaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
665	Ackermannviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
666	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
667	Demerecviridae	Control	Disease	1e-09	6.45133316216216e-07	0.425377471071636	645.133316216216	Disease	0.650577308697796	LiuP_2021.MG
668	Polyomaviridae	Control	Disease	1.05778081632653e-07	1e-09	0.225398786836646	105.778081632653	Control	0.512252594504351	LiuP_2021.MG
669	Adenoviridae	Control	Disease	2.42716267346939e-07	0.00091763525752973	0.105731462714407	3780.69120607422	Disease	0.36072185688684	LiuP_2021.MG
670	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
671	Parvoviridae	Control	Disease	4.54249989795918e-06	1e-09	0.225398786836646	4542.49989795918	Control	0.512252594504351	LiuP_2021.MG
672	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
673	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
674	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
675	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
676	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
677	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
678	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
679	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
680	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuP_2021.MG
681	Siphoviridae	Control	Disease	0.0763409632640417	0.0885416839800826	0.106767105763	1.15981879445039	Disease	0.34402734079189	LiuR_2017.OB
682	unknown	Control	Disease	0.824328603525566	0.80249691639057	0.0328180943668525	1.02720469909491	Control	0.135960676662675	LiuR_2017.OB
683	Myoviridae	Control	Disease	0.0513465594144747	0.0564949584812719	0.134636325328924	1.10026765425973	Disease	0.350407823617734	LiuR_2017.OB
684	Quimbyviridae	Control	Disease	0.01837301787477	0.0209414353489584	0.351651528659768	1.13979290129116	Disease	0.56654968506296	LiuR_2017.OB
685	Podoviridae	Control	Disease	0.00251212900191773	0.00293954111384804	0.449561418097609	1.1701393963463	Disease	0.686172690780561	LiuR_2017.OB
686	Microviridae	Control	Disease	0.00797683545006249	0.00710606167398404	0.602837822883298	1.12253957480646	Control	0.831465097668658	LiuR_2017.OB
687	Podoviridae_crAss-like	Control	Disease	0.0125252268909723	0.0126685353063537	0.126921320885693	1.01144158238641	Disease	0.350407823617734	LiuR_2017.OB
688	Inoviridae	Control	Disease	0.0027880572051711	0.00261787242324793	0.899284479089915	1.06500881418508	Control	0.931401781914555	LiuR_2017.OB
689	Salasmaviridae	Control	Disease	0.00088643577465423	0.000624724352885684	0.65973860360426	1.4189230347107	Control	0.831844326283632	LiuR_2017.OB
690	Gratiaviridae	Control	Disease	0.000424300065818255	0.000598923720489928	0.853244704176539	1.41155698228544	Disease	0.931401781914555	LiuR_2017.OB
691	Flandersviridae	Control	Disease	0.00120785649466434	0.00230478102643863	0.214689825887411	1.90815799444711	Disease	0.444714639338208	LiuR_2017.OB
692	Autographiviridae	Control	Disease	0.000913380391670048	0.00198548375214629	0.00486548824335254	2.17377531886357	Disease	0.0352747897643059	LiuR_2017.OB
693	Caulimoviridae	Control	Disease	1.95127348039682e-06	1.88266293472514e-06	0.267174881321138	1.03644335074866	Control	0.516538103887534	LiuR_2017.OB
694	Mitoviridae	Control	Disease	3.65837307795316e-06	3.66087077441089e-06	0.829759669503813	1.00068273421122	Disease	0.931401781914555	LiuR_2017.OB
695	Metaviridae	Control	Disease	8.49518252380952e-06	1.4106610562014e-05	0.0991054360645964	1.66054237474913	Disease	0.34402734079189	LiuR_2017.OB
696	Circoviridae	Control	Disease	0.000120148717065856	6.29972827349926e-05	0.000636917244412294	1.90720475312053	Control	0.00676240505461553	LiuR_2017.OB
697	Herelleviridae	Control	Disease	5.7845278717443e-06	2.59035491729287e-06	0.786931541212674	2.23310243439134	Control	0.931401781914555	LiuR_2017.OB
698	Drexlerviridae	Control	Disease	8.57003638421846e-05	0.000532626510212087	0.000699559143580917	6.21498540184622	Disease	0.00676240505461553	LiuR_2017.OB
699	Guelinviridae	Control	Disease	5.14593731428571e-06	5.56571724107143e-06	0.000672311730427503	1.08157501756198	Disease	0.00676240505461553	LiuR_2017.OB
700	Chaseviridae	Control	Disease	2.03856961904762e-08	1.42185169642857e-08	0.630766625817602	1.43374279059351	Control	0.831465097668658	LiuR_2017.OB
701	Schitoviridae	Control	Disease	1.02222803333333e-05	1.13630002321429e-06	0.0221911756416731	8.99611029173199	Control	0.107257348934753	LiuR_2017.OB
702	Retroviridae	Control	Disease	5.32296088609524e-05	5.30854297544643e-05	0.211936949178926	1.00271598265579	Control	0.444714639338208	LiuR_2017.OB
703	Rountreeviridae	Control	Disease	1e-09	1.55119732142857e-08	0.337546429303987	15.5119732142857	Disease	0.56654968506296	LiuR_2017.OB
704	Bornaviridae	Control	Disease	6.41444380952381e-08	2.60554910714286e-08	0.520979283820677	2.46183953775396	Control	0.755419961539981	LiuR_2017.OB
705	Ackermannviridae	Control	Disease	6.45142476190476e-09	1e-09	0.144996340807338	6.45142476190476	Control	0.350407823617734	LiuR_2017.OB
706	Zobellviridae	Control	Disease	1.28940095238095e-08	7.69810133928571e-07	0.973931435868314	59.7029289071854	Disease	0.973931435868314	LiuR_2017.OB
707	Demerecviridae	Control	Disease	9.51653758095238e-07	5.850959e-07	0.871141581195741	1.62649192738359	Control	0.931401781914555	LiuR_2017.OB
708	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
709	Adenoviridae	Control	Disease	8.12533826857143e-05	1e-09	0.0199801130922654	81253.3826857143	Control	0.107257348934753	LiuR_2017.OB
710	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
711	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
712	Papillomaviridae	Control	Disease	1e-09	3.12103214285714e-08	0.337546429303987	31.2103214285714	Disease	0.56654968506296	LiuR_2017.OB
713	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
714	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
715	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
716	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
717	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
718	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
719	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
720	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LiuR_2017.OB
721	Siphoviridae	Control	Disease	0.0585942243220343	0.0512296752631366	0.309910693339457	1.14375552882329	Control	0.495857109343131	LuW_2018.HIV
722	unknown	Control	Disease	0.843712922356749	0.862008374706111	0.264374535797381	1.02168445197954	Disease	0.488076066087473	LuW_2018.HIV
723	Myoviridae	Control	Disease	0.0376340950122509	0.0322481520355447	0.445072842556125	1.16701555396941	Control	0.628338130667471	LuW_2018.HIV
724	Quimbyviridae	Control	Disease	0.0256284633244973	0.0286826910483459	0.705704278223624	1.11917326783027	Disease	0.846845133868349	LuW_2018.HIV
725	Podoviridae	Control	Disease	0.00185156877270978	0.00124411502854138	0.151287062636688	1.48826172036567	Control	0.403432167031168	LuW_2018.HIV
726	Microviridae	Control	Disease	0.00765585007870739	0.00499784831865047	0.137450867418703	1.53182921741303	Control	0.403432167031168	LuW_2018.HIV
727	Podoviridae_crAss-like	Control	Disease	0.00508741127424243	0.00341477935049101	0.094925120612549	1.4898213770418	Control	0.379700482450196	LuW_2018.HIV
728	Inoviridae	Control	Disease	0.0015830009931691	0.00126744996933974	0.182106094974791	1.24896527000094	Control	0.434410655778709	LuW_2018.HIV
729	Salasmaviridae	Control	Disease	0.00152763452502754	0.00160440772298767	0.873318714419019	1.05025626005588	Disease	0.935763287020247	LuW_2018.HIV
730	Gratiaviridae	Control	Disease	4.13374188101114e-05	0.000143670012360547	0.496656002702426	3.47554386548693	Disease	0.662208003603235	LuW_2018.HIV
731	Flandersviridae	Control	Disease	0.00518523502473007	0.00621480170063672	0.0109993485302211	1.19855737898019	Disease	0.211041760291501	LuW_2018.HIV
732	Autographiviridae	Control	Disease	0.000740519068623697	0.00121508288058711	0.230127944888122	1.64085292610415	Disease	0.460255889776243	LuW_2018.HIV
733	Caulimoviridae	Control	Disease	1e-09	1.9943206036699e-06	0.0696629097897822	1994.3206036699	Disease	0.379700482450196	LuW_2018.HIV
734	Mitoviridae	Control	Disease	1e-09	4.89761307667349e-06	0.017798962911417	4897.61307667349	Disease	0.211041760291501	LuW_2018.HIV
735	Metaviridae	Control	Disease	2.7564098e-06	1.05287718e-05	0.675974446618662	3.81974109945481	Disease	0.846845133868349	LuW_2018.HIV
736	Circoviridae	Control	Disease	3.74225497849474e-05	3.62737707969538e-05	0.303996449215461	1.03166968756637	Control	0.495857109343131	LuW_2018.HIV
737	Herelleviridae	Control	Disease	5.83180496068619e-07	7.48452370839433e-07	0.92738099439242	1.28339746593886	Disease	0.935763287020247	LuW_2018.HIV
738	Drexlerviridae	Control	Disease	1.05040018975681e-05	5.08309936696796e-05	0.0263802200364376	4.8392026358495	Disease	0.211041760291501	LuW_2018.HIV
739	Guelinviridae	Control	Disease	1.44103e-07	3.027473e-07	0.778009258722029	2.10090907198323	Disease	0.889153438539461	LuW_2018.HIV
740	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
741	Schitoviridae	Control	Disease	1e-09	1.28598237833333e-06	0.199104883898575	1285.98237833333	Disease	0.434410655778709	LuW_2018.HIV
742	Retroviridae	Control	Disease	0.01064057168564	0.00552942201315	0.0794495221468679	1.92435514242442	Control	0.379700482450196	LuW_2018.HIV
743	Rountreeviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
744	Bornaviridae	Control	Disease	6.53990596e-05	3.54755510666667e-05	0.414501093384648	1.84349665145723	Control	0.621751640076973	LuW_2018.HIV
745	Ackermannviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
746	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
747	Demerecviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
748	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
749	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
750	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
751	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
752	Papillomaviridae	Control	Disease	3.609047e-07	5.31355993666667e-05	0.935763287020247	147.228892742784	Disease	0.935763287020247	LuW_2018.HIV
753	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
754	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
755	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
756	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
757	Potyviridae	Control	Disease	1e-09	4.0639162e-06	0.128323591283741	4063.9162	Disease	0.403432167031168	LuW_2018.HIV
758	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
759	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
760	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	LuW_2018.HIV
761	Siphoviridae	Control	Disease	0.0632529877389609	0.0819659096010072	0.0169210748686788	1.29584249742119	Disease	0.10083119479812	MaoL_2021.PD
762	unknown	Control	Disease	0.828601798713935	0.772035339741904	0.0239142407652101	1.07326926121146	Control	0.10083119479812	MaoL_2021.PD
763	Myoviridae	Control	Disease	0.0491233590938159	0.0651436015293781	0.406849439102956	1.32612269867308	Disease	0.488219326923548	MaoL_2021.PD
764	Quimbyviridae	Control	Disease	0.0239712522429887	0.0176287948033241	0.0035220818778772	1.35977827811966	Control	0.0672130153964044	MaoL_2021.PD
765	Podoviridae	Control	Disease	0.0029785380518699	0.00573279196573894	0.073644565715657	1.92469992523343	Disease	0.175223401533422	MaoL_2021.PD
766	Microviridae	Control	Disease	0.00644337136914843	0.00712977444156698	0.337375086317309	1.10652855983207	Disease	0.449833448423079	MaoL_2021.PD
767	Podoviridae_crAss-like	Control	Disease	0.0101656089916204	0.0234590370324401	0.060277853496527	2.30768634242942	Disease	0.168159712282463	MaoL_2021.PD
768	Inoviridae	Control	Disease	0.00260266185504938	0.00213885879364897	0.741564997430716	1.21684604087825	Control	0.741564997430716	MaoL_2021.PD
